820797718985441280	CorineCastor	Hi Leo, is een half uur later ok met jouw?	Hi Leo , is een half uur later ok met jouw ?
820803224965939201	LoopSuriname	DNA komt met eigen tv kanaal en applicatie https://t.co/i6rNVskobU https://t.co/uhGBI9p3Er	DNA komt met eigen tv kanaal en applicatie https://t.co/i6rNVskobU https://t.co/uhGBI9p3Er
820803226815594498	openn_eu	#news #world #europa Trump wil kernwapendeal met Rusland - Volkskrant: Volkskrant Trump wil… https://t.co/07tu192eBX	#news #world #europa Trump wil kernwapendeal met Rusland - Volkskrant : Volkskrant Trump wil … https://t.co/07tu192eBX
820803231039295488	bizzlesizzlerx	Ohmygod ik kan voor geen meter slapen	Ohmygod ik kan voor geen meter slapen
820803246331756544	Gewoon_Sher	@cmfuentez @FadiEsak Ja maar dan weet 'ie ff dat ik seri ben weetje, ik moet dat even vermelden mensen weten dat nooit bij mij	@cmfuentez @FadiEsak Ja maar dan weet ' ie ff dat ik seri ben weetje , ik moet dat even vermelden mensen weten dat nooit bij mij
820803247782948864	DRB300	@ClaudiaBenSalah @moniquedenhaan Dit is essentieel https://t.co/k8UcBeW3Te	@ClaudiaBenSalah @moniquedenhaan Dit is essentieel https://t.co/k8UcBeW3Te
820803254862938112	BrashDevel	Als ik engelse vraag, are you able to pay = het bijna altijd BLOCK!	Als ik engelse vraag , are you able to pay = het bijna altijd BLOCK !
820803261250883584	loveinground	Een chirurg die de benen neemt, is nooit grappig #loveinground	Een chirurg die de benen neemt , is nooit grappig #loveinground
820803263171805184	kabouke	BAM! Gokje... 5 februari tegen de patriots? https://t.co/SPLXH8LJBf	BAM ! Gokje ... 5 februari tegen de patriots ? https://t.co/SPLXH8LJBf
820803265164025856	i2377	##HansSpekman en Lodewijk Ascher geven #PvdA de doodsteek!: Weet u het nog' Natuurlijk wel! Vier jaar geleden… https://t.co/m5oaJC36y9	# #HansSpekman en Lodewijk Ascher geven #PvdA de doodsteek !: Weet u het nog ' Natuurlijk wel ! Vier jaar geleden … https://t.co/m5oaJC36y9
820803273510813696	geersel	Wanneer je broodjes ei geweldig smaken... #bitlip	Wanneer je broodjes ei geweldig smaken ... #bitlip
820803273523429376	buddendorf	RT @TruthHitsEvery1: De eerlijkheid van Koers in de Zaak Baybasin kwam 'm duur te staan,hij werd later als Advocaat Generaal door het…	RT @TruthHitsEvery1 : De eerlijkheid van Koers in de Zaak Baybasin kwam 'm duur te staan , hij werd later als Advocaat Generaal door het …
820803279596769282	btyragndgdu	Geslaagd openingsweekend voor Brussels Autosalon https://t.co/x5gaVB0KY2	Geslaagd openingsweekend voor Brussels Autosalon https://t.co/x5gaVB0KY2
820803279819042820	Franciska323	Bijgelovig? Vlucht 666 landt veilig in HEL op vrijdag de 13de (en dat is nog niet alles) https://t.co/VDLnW6bnwB via @HLN_BE	Bijgelovig ? Vlucht 666 landt veilig in HEL op vrijdag de 13 de ( en dat is nog niet alles ) https://t.co/VDLnW6bnwB via @HLN_BE
820803280527708160	WerkZoeken_nl	#Vacature #Enkhuizen | Marketing, Communicatie, Social Media, Vrijheid en Zelfstandig Ondernemerschap: Ben jij op…… https://t.co/q1kXWDEO0u	#Vacature #Enkhuizen | Marketing , Communicatie , Social Media , Vrijheid en Zelfstandig Ondernemerschap : Ben jij op …… https://t.co/q1kXWDEO0u
820803284256649220	p2000haarlem	b1 12146 boerhaavelaan haarlem: Ambulance naar Boerhaavelaan in Haarlem #P2000 https://t.co/XyrIDKS7vj	b1 12146 boerhaavelaan haarlem : Ambulance naar Boerhaavelaan in Haarlem #P2000 https://t.co/XyrIDKS7vj
820803289285623810	JaspervN	@ankelaterveer in principe heb ik haar nummer ook gewoon	@ankelaterveer in principe heb ik haar nummer ook gewoon
820803289918930944	buddendorf	RT @TruthHitsEvery1: Hoofd-officier Jan Koers verklaarde dat Baybasin onschuldig was, dat kon Justitie niet gebruiken. Koers werd vervan…	RT @TruthHitsEvery1 : Hoofd-officier Jan Koers verklaarde dat Baybasin onschuldig was , dat kon Justitie niet gebruiken . Koers werd vervan …
820803289381933056	WerkZoeken_nl	#Vacature #Breda | Werkplaats chef met technisch inzicht: Ben jij of ken jij een chef werkplaats met leidinggevende… https://t.co/BqLh8czRG7	#Vacature #Breda | Werkplaats chef met technisch inzicht : Ben jij of ken jij een chef werkplaats met leidinggevende … https://t.co/BqLh8czRG7
820803299280613377	Stadhouder_NL	Mindfuckrealisatie du jour: Er zaten maar 66 jaar tussen de eerste vlucht (1903) en de maanlanding (1969)	Mindfuckrealisatie du jour : Er zaten maar 66 jaar tussen de eerste vlucht (1903) en de maanlanding (1969)
820803300161253376	WerkZoeken_nl	#Vacature #Sittard | Monteur (stalen) kozijnen en deuren (buitendienst): Voor een klein familiebedrijf in de regio…… https://t.co/OaMFxI2eSt	#Vacature #Sittard | Monteur ( stalen ) kozijnen en deuren ( buitendienst ): Voor een klein familiebedrijf in de regio …… https://t.co/OaMFxI2eSt
820803300626931715	_fctwente	In de wandelgangen: Ook #FCTwente had contact met #RealMadrid https://t.co/4eH4ovigy8 Voetbalzone | Serie A plaatste het volgende bericht …	In de wandelgangen : Ook #FCTwente had contact met #RealMadrid https://t.co/4eH4ovigy8 Voetbalzone | Serie A plaatste het volgende bericht …
820803301772038144	HenkBaarn	Totale filelengte op snelwegen in Vlaanderen: 0 km; Trend: stabiel https://t.co/LAKEvNXevN	Totale filelengte op snelwegen in Vlaanderen : 0 km ; Trend : stabiel https://t.co/LAKEvNXevN
820803308512313346	Kranten_en_RTV	AD | Acht rijksten bezitten evenveel als 3,6 miljard armsten https://t.co/VBoRamYftE	AD | Acht rijksten bezitten evenveel als 3,6 miljard armsten https://t.co/VBoRamYftE
820803311360151552	TinaDerveaux	@LienGoossens jaaa heb er 2 gedaan	@LienGoossens jaaa heb er 2 gedaan
820803315793612800	EcoMovehouten	RT @annalaura87: 'Politie waarschuwt stappers in Zwolle voor zakkenrollers uit Ter Apel' - #rtvnoord https://t.co/UagyJd6Oay	RT @annalaura87 : ' Politie waarschuwt stappers in Zwolle voor zakkenrollers uit Ter Apel ' - #rtvnoord https://t.co/UagyJd6Oay
820803315550199808	WerkZoeken_nl	#Vacature #Sittard | Allround schadehersteller met oog voor detail! M/V: Voor onze opdrachtgever zoeken wij een…… https://t.co/UeNBliUE3U	#Vacature #Sittard | Allround schadehersteller met oog voor detail ! M/V: Voor onze opdrachtgever zoeken wij een …… https://t.co/UeNBliUE3U
820803316787675136	FreeInHart	@KlodderPosters André Bocelli bedreigt met de dood(T beëdiging). Ulfkotte dood, aanklacht Merkel voorbereiding. A. Breitbart eenzelfde dood.	@KlodderPosters André Bocelli bedreigt met de dood (T beëdiging ). Ulfkotte dood , aanklacht Merkel voorbereiding . A. Breitbart eenzelfde dood .
820803323146031105	WerkZoeken_nl	#Vacature #Deventer | Laboratorium medewerker: Onze opdrachtgever is een groot Europese bedrijf en is…… https://t.co/MXurlVO31P	#Vacature #Deventer | Laboratorium medewerker : Onze opdrachtgever is een groot Europese bedrijf en is …… https://t.co/MXurlVO31P
820803325960589312	1001ptsNL	In campagnetijd liever low profile blijven: alleen bij de PVV (volkskrant.nl) https://t.co/elmQb4XXJZ https://t.co/Gjn78SdvTD	In campagnetijd liever low profile blijven : alleen bij de PVV ( volkskrant . nl ) https://t.co/elmQb4XXJZ https://t.co/Gjn78SdvTD
820803332814016512	WusgoodCeezy	@NotTheRealDwill @pen_weezy Ik dude😕	@NotTheRealDwill @pen_weezy Ik dude 😕
820803332918759424	WerkZoeken_nl	#Vacature #Zoetermeer | Vutter / Gepensioneerde bezorger/Servicemonteur gezocht: Voor onze klant in de regio…… https://t.co/TY3ZE4adcu	#Vacature #Zoetermeer | Vutter / Gepensioneerde bezorger / Servicemonteur gezocht : Voor onze klant in de regio …… https://t.co/TY3ZE4adcu
820803334844059648	vriendin_van	@iktwitelkedag ja ik vindt t ook eng Achterlijke nixnutters die dat doen Randdebielen Zo t is nacht Kan ik dit wel ff zeggen wat ik dacht	@iktwitelkedag ja ik vindt t ook eng Achterlijke nixnutters die dat doen Randdebielen Zo t is nacht Kan ik dit wel ff zeggen wat ik dacht
820803339872976897	WerkZoeken_nl	#Vacature #Meppel | Coordinator Customer Service Logistiek 40 uur - commercieel NL&Engels: Coordinator Logistiek…… https://t.co/YSSor82Evz	#Vacature #Meppel | Coordinator Customer Service Logistiek 40 uur - commercieel NL & Engels : Coordinator Logistiek …… https://t.co/YSSor82Evz
820803345640079360	WerkZoeken_nl	#Vacature #Elsloo Lb | Duitstalig Accountmanager Horeca in Elsloo: Onze opdrachtgever is een belangrijke speler in…… https://t.co/FjXbltAReD	#Vacature #Elsloo Lb | Duitstalig Accountmanager Horeca in Elsloo : Onze opdrachtgever is een belangrijke speler in …… https://t.co/FjXbltAReD
820803357573054464	buddendorf	RT @TruthHitsEvery1: Hi Winfried @wpakorver heb jij in '11 tijdens 't verhoor door Rijksrecherche naar eer & geweten verklaard over jouw…	RT @TruthHitsEvery1 : Hi Winfried @wpakorver heb jij in '11 tijdens 't verhoor door Rijksrecherche naar eer & geweten verklaard over jouw …
820803359238213632	Didi200	Lekker mango en avocado hier uit eigen tuin https://t.co/GwhFCU9mbp	Lekker mango en avocado hier uit eigen tuin https://t.co/GwhFCU9mbp
820803362245447681	techbelgium	De inspectieverslagen van gezinnen op special flights https://t.co/vS9SBCeARt	De inspectieverslagen van gezinnen op special flights https://t.co/vS9SBCeARt
820803367459057664	techbelgium	‘Binnen 48 uur moet u het grondgebied verlaten.’ Wat gebeurt er dan? https://t.co/BWQ08fZbrq	‘ Binnen 48 uur moet u het grondgebied verlaten .’ Wat gebeurt er dan ? https://t.co/BWQ08fZbrq
820803370726395906	SbissaImad	nog een episode of neizz? grootste keuzes in life soms	nog een episode of neizz ? grootste keuzes in life soms
820803376954961920	TinekeBrusse	@twitter ik dacht al: waar blijft mij twitter-schermpje? Thanx! Jullie slapen nog niet...TOP!	@twitter ik dacht al : waar blijft mij twitter-schermpje ? Thanx ! Jullie slapen nog niet ... TOP !
820803383422353408	Tim_Colijn	Lepchenko ontvangt een medische time-out voor een teenblessure. Ziet er niet ernstig uit.	Lepchenko ontvangt een medische time-out voor een teenblessure . Ziet er niet ernstig uit .
820803392595431424	dennisetx	*kijkt naar klok* 23:02 *gaat nog even gitaar spelen* *kijkt naar klok* 02:21	* kijkt naar klok * 23:02 * gaat nog even gitaar spelen * * kijkt naar klok * 02:21
820803393216249857	lisedhertefelt	RT @KimSelderslaghs: Mijn leven zou echt een reality serie kunnen zijn hahaha	RT @KimSelderslaghs : Mijn leven zou echt een reality serie kunnen zijn hahaha
820803401269252096	EcoMovehouten	RT @ADnl: Trump geeft interview over buitenlandbeleid: 'We moeten eraan toe zijn Poetin te vertrouwen' https://t.co/2VFkaglsl9 https://t.co…	RT @ADnl : Trump geeft interview over buitenlandbeleid : ' We moeten eraan toe zijn Poetin te vertrouwen ' https://t.co/2VFkaglsl9 https://t.co …
820803404788367360	Azatuhi_	RT @Azatuhi_: Je moet risico's nemen	RT @Azatuhi_ : Je moet risico's nemen
820803408257044480	LeroyMijns	Mijn reactie tussen alle Facebook huismoeders: 'Rode kool' https://t.co/a8my3lCJk3	Mijn reactie tussen alle Facebook huismoeders : ' Rode kool ' https://t.co/a8my3lCJk3
820803417090256896	marthijn_	@KOOLEIN @Marenheikamp waarom krijg ik nooit s/o	@KOOLEIN @Marenheikamp waarom krijg ik nooit s/o
820803419225157632	buddendorf	RT @TruthHitsEvery1: Gefeliciteerd met je nieuwe baan @Hans_Leijtens In 2015 was je al een prima gastheer v Demmink @ nieuwjaarsborrel…	RT @TruthHitsEvery1 : Gefeliciteerd met je nieuwe baan @Hans_Leijtens In 2015 was je al een prima gastheer v Demmink @ nieuwjaarsborrel …
820803438762139648	jcleys	RT @R0BAE: DEZE EXAMENPERIODE SAMENGEVAT https://t.co/zQeHtUtv0Z	RT @R0BAE : DEZE EXAMENPERIODE SAMENGEVAT https://t.co/zQeHtUtv0Z
820803442792726531	Legend_Ruud	@ProfessorWerner @thierrybaudet @UdoUlfkotte Haal ze maar naar binnen.	@ProfessorWerner @thierrybaudet @UdoUlfkotte Haal ze maar naar binnen .
820803442583236609	youngswaggaboy8	Ik vind een @YouTube-video van @demolitionranch leuk: https://t.co/OxSi9k8l95 AR15 Burrito Eating Challenge With FuriousPete	Ik vind een @YouTube - video van @demolitionranch leuk : https://t.co/OxSi9k8l95 AR 15 Burrito Eating Challenge With FuriousPete
820803448090279936	bootyroll	#40 is het nieuwe #30 #dating #kkl https://t.co/7Q7IIN3kj2	#40 is het nieuwe #30 #dating #kkl https://t.co/7Q7IIN3kj2
820803449847771138	bootyroll	#40 is het nieuwe #30 #dating #kkl https://t.co/JQEToXmP1Z	#40 is het nieuwe #30 #dating #kkl https://t.co/JQEToXmP1Z
820803452599238658	Veldhorst__W	@RPvanGaalen yup, maar we hebben er 0 invloed op.	@RPvanGaalen yup , maar we hebben er 0 invloed op .
820803463844085761	buddendorf	RT @TruthHitsEvery1: Er verdween 1 tweet van acc. Kok https://t.co/46p8jzENCK @huskenmarian @GerlofLeistra @vicolling @JensOldeKalter…	RT @TruthHitsEvery1 : Er verdween 1 tweet van acc . Kok https://t.co/46p8jzENCK @huskenmarian @GerlofLeistra @vicolling @JensOldeKalter …
820803465710596096	bizzlesizzlerx	@bizzlesizzlerx ik ga mezelf haten morgen but okay	@bizzlesizzlerx ik ga mezelf haten morgen but okay
820803472840855552	EvelineClaeys	Oke, twas gewoon omdat niet grappig was dak et nie snapte. https://t.co/38Lb1FKqQQ	Oke , twas gewoon omdat niet grappig was dak et nie snapte . https://t.co/38Lb1FKqQQ
820803482311659520	KanDatOok	En iets eerder dan gepland maken we weer een catheteriseer rondje. Eerst dochterlief beneden en dan zoonlief. #SlaapWatIsDat? 24/7 zorg	En iets eerder dan gepland maken we weer een catheteriseer rondje . Eerst dochterlief beneden en dan zoonlief . #SlaapWatIsDat ? 24/7 zorg
820803497021112324	ScottyDotCom	#Cenote @ Ik Kil Cenote https://t.co/fX81UnUk2U	#Cenote @ Ik Kil Cenote https://t.co/fX81UnUk2U
820803496953921536	NancyArkema	RT @JoksJanssen: Iedereen doet mee in het Brabantse Elsendorp: mooi portret in @nrc van krachtdadige dorpscultuur #ruralerenaissance https:…	RT @JoksJanssen : Iedereen doet mee in het Brabantse Elsendorp : mooi portret in @nrc van krachtdadige dorpscultuur #ruralerenaissance https: …
820803502649839616	ankelaterveer	@JaspervN In principe ga ik er vanuit dat ze inmiddels wel weet dat je verliefd op haar bent.	@JaspervN In principe ga ik er vanuit dat ze inmiddels wel weet dat je verliefd op haar bent .
820803509402660864	NickKwinten	RT @murcieee: Ik vond vroeger walkie talkies zo cool hahahahahaha https://t.co/lzD11TZ6IX	RT @murcieee : Ik vond vroeger walkie talkies zo cool hahahahahaha https://t.co/lzD11TZ6IX
820803517078241280	kinkydating	Kinky.nl: laat je verwennen Door mij/ons https://t.co/8EZtmkV3GE	Kinky . nl : laat je verwennen Door mij / ons https://t.co/8EZtmkV3GE
820803523948515330	RegioDate	Marijke 44 jaar, Sint-Truiden. Wil jij mijn experiment zijn? https://t.co/PrHgbqGF9G	Marijke 44 jaar , Sint-Truiden . Wil jij mijn experiment zijn ? https://t.co/PrHgbqGF9G
820803540784476161	NLzoektwerk	#JouwBaan #werk #vacature #JouwBaan Medior NET C# Developer bij Arlanet - Digital Engineers https://t.co/uXf7ztzwET	#JouwBaan #werk #vacature #JouwBaan Medior NET C# Developer bij Arlanet - Digital Engineers https://t.co/uXf7ztzwET
820803543858814976	KENNETHGmusic	@AIRAmsterdam geweigerd aan de deur, want er is niemand binnen.	@AIRAmsterdam geweigerd aan de deur , want er is niemand binnen .
820803544383127553	buddendorf	RT @TruthHitsEvery1: Illusionist Ivo Opstelten liet allemaal Demmink/MH17-materiaal in een kluis verdwijnen #topsecret #pedofilisuçtur…	RT @TruthHitsEvery1 : Illusionist Ivo Opstelten liet allemaal Demmink / MH 17- materiaal in een kluis verdwijnen #topsecret #pedofilisuçtur …
820803545477894145	Chico08321719	Ik ben deze week een van de actiefste leden op #badoo Vind me op! https://t.co/OwW3G1hw1W https://t.co/aIOyqrKiws	Ik ben deze week een van de actiefste leden op #badoo Vind me op ! https://t.co/OwW3G1hw1W https://t.co/aIOyqrKiws
820803549751812096	blbierhaus	@fransweisglas @LodewijkA @PvdA @VVD @PVV @RTLnieuws @HalbeZijlstra Ok, Rutte in Buitenhof gisteren was nu dan eindelijk klip en klaar	@fransweisglas @LodewijkA @PvdA @VVD @PVV @RTLnieuws @HalbeZijlstra Ok , Rutte in Buitenhof gisteren was nu dan eindelijk klip en klaar
820803563656007680	BezorgdBoeiend	@jonasbostoen @delijn @eerdekensr Het gaat hier over lijn 1 EN 13 EN een uur wachten : laat zeggen 20 minuten normaal = zes ! 6 te passeren	@jonasbostoen @delijn @eerdekensr Het gaat hier over lijn 1 EN 13 EN een uur wachten : laat zeggen 20 minuten normaal = zes ! 6 te passeren
820803565845417984	dsobinnenland	De inspectieverslagen van gezinnen op special flights https://t.co/AkAmZrQwNp	De inspectieverslagen van gezinnen op special flights https://t.co/AkAmZrQwNp
820803568521330688	GoudenAnanas	Doelstellingen realiseren is samenwerken https://t.co/uQRSrou8UJ	Doelstellingen realiseren is samenwerken https://t.co/uQRSrou8UJ
820803571348291584	1001ptsNL	Thuiszorg is uitkomst voor padstelling mantelzorg (volkskrant.nl) https://t.co/xhccLhJNPl https://t.co/WMYApFJuJ1	Thuiszorg is uitkomst voor padstelling mantelzorg ( volkskrant . nl ) https://t.co/xhccLhJNPl https://t.co/WMYApFJuJ1
820803575265763328	_Rotterdam	Ambulancemedewerker van tas beroofd tijdens werk https://t.co/kxOo96O9Eo Ambulancepersoneel uit #Rotterdam is zondagmiddag tijdens het wer…	Ambulancemedewerker van tas beroofd tijdens werk https://t.co/kxOo96O9Eo Ambulancepersoneel uit #Rotterdam is zondagmiddag tijdens het wer …
820803578906476544	_Rotterdam	Via Nieuwe Maas komt iets minder plastic in zee https://t.co/PghUb9zkl5 Wat de Delftse ex-student Boyan Slat van plan is op de oceaan, doe…	Via Nieuwe Maas komt iets minder plastic in zee https://t.co/PghUb9zkl5 Wat de Delftse ex-student Boyan Slat van plan is op de oceaan , doe …
820803595151020032	BEVELAND_NU	Nieuw op https://t.co/m5HV5Emc0s :Schoenwinkel neemt jarig Middelburg op de hak _ MIDDELBURG - Etiënne van der... https://t.co/Js2Ulqigu3	Nieuw op https://t.co/m5HV5Emc0s : Schoenwinkel neemt jarig Middelburg op de hak _ MIDDELBURG - Etiënne van der ... https://t.co/Js2Ulqigu3
820803613584986112	molomatriaal	@kim_donz @Gewoon_Sher Oh ja wat jullie aanraken veranderd in Goud. Willen jullie please mijn auto ff aanraken?😳	@kim_donz @Gewoon_Sher Oh ja wat jullie aanraken veranderd in Goud . Willen jullie please mijn auto ff aanraken ?😳
820803616520945664	_Kwint	Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/1XsHUD4W9d BARBED SKIPPING ROPE *BLOOD ALERT*	Ik heb een video toegevoegd aan een @YouTube - afspeellijst : https://t.co/1XsHUD4W9d BARBED SKIPPING ROPE * BLOOD ALERT *
820803623726841858	Roelof_Kok	RT @NOSsport: Mooi beeld. Justin Kluivert lees appje van zijn vader voor. En Justin zegt ook: een-op-een ben ik vaardiger.…	RT @NOSsport : Mooi beeld . Justin Kluivert lees appje van zijn vader voor . En Justin zegt ook : een-op-een ben ik vaardiger .…
820803623110266880	Theoerkens	Weekend Magazine, populairste programma Z.O.-Brabant (luisterdichtheid > #OmroepBrabant én #Skyradio: Intomartonde… https://t.co/O50O4liZxR	Weekend Magazine , populairste programma Z.O.- Brabant ( luisterdichtheid > #OmroepBrabant én #Skyradio : Intomartonde … https://t.co/O50O4liZxR
